"","Season","Age","Tm","Lg","Pos","G","GS","MP","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","eFG.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","NAME"
"641","2017-18",23,"MIL","NBA","PF","75","75","36.7","9.9","18.7",".529","0.6","1.9",".307","9.3","16.8",".554",".545","6.5","8.5",".760","2.1","8.0","10.0","4.8","1.5","1.4","3.0","3.1","26.9","Antetokounmpo,G"
"642","2018-19",24,"MIL","NBA","PF","72","72","32.8","10.0","17.3",".578","0.7","2.8",".256","9.3","14.5",".641",".599","6.9","9.5",".729","2.2","10.3","12.5","5.9","1.3","1.5","3.7","3.2","27.7","Antetokounmpo,G"
"643","2019-20",25,"MIL","NBA","PF","63","63","30.4","10.9","19.7",".553","1.4","4.7",".304","9.5","15.0",".631",".589","6.3","10.0",".633","2.2","11.4","13.6","5.6","1.0","1.0","3.7","3.1","29.5","Antetokounmpo,G"
"644","2020-21",26,"MIL","NBA","PF","61","61","33.0","10.3","18.0",".569","1.1","3.6",".303","9.2","14.4",".636",".600","6.5","9.5",".685","1.6","9.4","11.0","5.9","1.2","1.2","3.4","2.8","28.1","Antetokounmpo,G"
"645","2021-22",27,"MIL","NBA","PF","48","48","32.6","10.1","18.4",".547","1.2","3.8",".304","8.9","14.6",".611",".579","8.1","11.3",".720","1.9","9.4","11.3","6.0","0.9","1.4","3.3","3.2","29.4","Antetokounmpo,G"
"646","2015-16",20,"CHI","NBA","PF","62","4","17.8","3.0","7.0",".427","0.3","0.8",".308","2.7","6.2",".443",".445","0.8","1.1",".727","2.0","3.5","5.4","0.8","0.4","0.4","0.9","1.6","7.0","Portis,B"
"647","2016-17",21,"CHI","NBA","PF","64","13","15.6","2.9","5.9",".488","0.5","1.5",".333","2.4","4.4",".541",".531","0.6","0.9",".661","1.2","3.5","4.6","0.5","0.3","0.2","0.6","1.5","6.8","Portis,B"
"648","2017-18",22,"CHI","NBA","PF","73","4","22.5","5.2","11.1",".471","1.1","3.1",".359","4.1","8.1",".514",".520","1.6","2.1",".769","2.2","4.6","6.8","1.7","0.7","0.3","1.4","1.8","13.2","Portis,B"
"649","2018-19",23,"TOT","NBA","PF","50","28","26.0","5.6","12.6",".444","1.5","3.8",".393","4.1","8.7",".467",".504","1.5","1.9",".794","2.2","5.9","8.1","1.4","0.7","0.4","1.5","2.9","14.2","Portis,B"
"650","2018-19",23,"CHI","NBA","PF","22","6","24.1","5.5","12.3",".450","1.2","3.3",".375","4.3","9.0",".477",".500","1.8","2.3",".780","2.1","5.2","7.3","1.3","0.5","0.4","1.3","2.8","14.1","Portis,B"
"651","2018-19",23,"WAS","NBA","PF","28","22","27.4","5.6","12.8",".440","1.7","4.3",".403","3.9","8.5",".458",".507","1.4","1.7",".809","2.3","6.4","8.6","1.5","0.9","0.4","1.6","3.0","14.3","Portis,B"
"652","2019-20",24,"NYK","NBA","PF","66","5","21.1","4.0","8.9",".450","1.0","2.8",".358","3.0","6.1",".493",".507","1.1","1.4",".763","1.2","3.9","5.1","1.5","0.5","0.3","1.1","1.7","10.1","Portis,B"
"653","2020-21",25,"MIL","NBA","C","66","7","20.8","4.7","9.1",".523","1.1","2.4",".471","3.6","6.7",".542",".585","0.8","1.1",".740","1.9","5.2","7.1","1.1","0.8","0.4","0.8","1.7","11.4","Portis,B"
"654","2021-22",26,"MIL","NBA","C","50","45","28.8","6.0","12.5",".482","1.9","4.7",".410","4.1","7.8",".526",".559","1.3","1.8",".753","2.6","6.6","9.2","1.3","0.8","0.8","1.5","2.6","15.3","Portis,B"
"655","2012-13",21,"DET","NBA","SG","27","0","17.6","2.3","5.2",".440","0.5","1.7",".311","1.8","3.6",".500",".489","1.0","1.2",".844","0.1","1.7","1.9","1.0","0.6","0.1","0.4","2.0","6.1","Middleton,K"
"656","2013-14",22,"MIL","NBA","SF","82","64","30.0","4.6","10.4",".440","1.5","3.5",".414","3.1","6.9",".454",".511","1.4","1.7",".861","0.7","3.0","3.8","2.1","1.0","0.2","1.5","3.0","12.1","Middleton,K"
"657","2014-15",23,"MIL","NBA","SF","79","58","30.1","5.1","11.0",".467","1.4","3.4",".407","3.8","7.6",".494",".530","1.7","2.0",".859","0.6","3.8","4.4","2.3","1.5","0.1","1.4","2.3","13.4","Middleton,K"
"658","2015-16",24,"MIL","NBA","SG","79","79","36.1","6.4","14.5",".444","1.8","4.6",".396","4.6","9.9",".466",".507","3.5","3.9",".888","0.6","3.3","3.8","4.2","1.7","0.2","2.3","2.6","18.2","Middleton,K"
"659","2016-17",25,"MIL","NBA","SF","29","23","30.7","5.2","11.5",".450","1.6","3.6",".433","3.6","7.9",".459",".518","2.8","3.2",".880","0.4","3.9","4.2","3.4","1.4","0.2","2.2","2.7","14.7","Middleton,K"
"660","2017-18",26,"MIL","NBA","SF","82","82","36.4","7.2","15.5",".466","1.8","5.0",".359","5.5","10.5",".517",".524","3.9","4.4",".884","0.5","4.7","5.2","4.0","1.5","0.3","2.3","3.3","20.1","Middleton,K"
"661","2018-19",27,"MIL","NBA","SF","77","77","31.1","6.6","14.9",".441","2.3","6.2",".378","4.2","8.8",".485",".519","2.8","3.4",".837","0.6","5.3","6.0","4.3","1.0","0.1","2.3","2.2","18.3","Middleton,K"
"662","2019-20",28,"MIL","NBA","SF","62","59","29.9","7.6","15.3",".497","2.4","5.7",".415","5.2","9.6",".546",".575","3.4","3.7",".916","0.7","5.5","6.2","4.3","0.9","0.1","2.2","2.3","20.9","Middleton,K"
"663","2020-21",29,"MIL","NBA","SF","68","68","33.4","7.5","15.8",".476","2.2","5.4",".414","5.3","10.4",".508",".546","3.1","3.5",".898","0.8","5.2","6.0","5.4","1.1","0.1","2.6","2.4","20.4","Middleton,K"
"664","2021-22",30,"MIL","NBA","SF","47","47","32.0","6.6","14.9",".442","2.3","6.3",".364","4.3","8.7",".499",".519","4.0","4.5",".886","0.6","4.9","5.5","5.3","1.2","0.3","3.0","2.5","19.4","Middleton,K"
"665","2009-10",21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beverly,P"
"666","2011-12",23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beverly,P"
"667","2012-13",24,"HOU","NBA","PG","41","0","17.4","1.9","4.6",".418","0.9","2.3",".375","1.0","2.3",".462",".513","0.8","1.0",".829","1.1","1.6","2.7","2.9","0.9","0.5","1.1","2.0","5.6","Beverly,P"
"668","2013-14",25,"HOU","NBA","PG","56","55","31.3","3.6","8.6",".414","1.6","4.6",".361","1.9","4.0",".473",".509","1.5","1.8",".814","1.3","2.2","3.5","2.7","1.4","0.4","1.2","3.1","10.2","Beverly,P"
"669","2014-15",26,"HOU","NBA","PG","56","55","30.8","3.6","9.5",".383","2.1","5.8",".356","1.6","3.7",".426",".492","0.8","1.1",".750","1.2","3.0","4.2","3.4","1.1","0.4","1.5","3.3","10.1","Beverly,P"
"670","2015-16",27,"HOU","NBA","PG","71","63","28.7","3.6","8.4",".434","1.7","4.4",".400","1.9","4.0",".472",".539","0.8","1.2",".682","1.0","2.5","3.5","3.4","1.3","0.4","1.3","3.3","9.9","Beverly,P"
"671","2016-17",28,"HOU","NBA","SG","67","67","30.7","3.4","8.1",".420","1.6","4.3",".382","1.8","3.8",".463",".521","1.1","1.4",".768","1.4","4.4","5.9","4.2","1.5","0.4","1.5","3.3","9.5","Beverly,P"
"672","2017-18",29,"LAC","NBA","SG","11","11","30.4","4.4","10.8",".403","2.2","5.5",".400","2.2","5.4",".407",".504","1.3","1.5",".824","1.5","2.6","4.1","2.9","1.7","0.5","2.3","3.1","12.2","Beverly,P"
"673","2018-19",30,"LAC","NBA","PG","78","49","27.4","2.5","6.1",".407","1.4","3.6",".397","1.1","2.5",".421",".524","1.2","1.6",".780","1.0","4.0","5.0","3.8","0.9","0.6","1.1","3.4","7.6","Beverly,P"
"674","2019-20",31,"LAC","NBA","PG","51","50","26.3","2.9","6.7",".431","1.6","4.0",".388","1.3","2.6",".496",".548","0.6","0.9",".660","1.1","4.1","5.2","3.6","1.1","0.5","1.3","3.1","7.9","Beverly,P"
"675","2020-21",32,"LAC","NBA","PG","37","34","22.5","2.5","5.9",".423","1.5","3.8",".397","1.0","2.1",".468",".550","1.0","1.2",".800","0.8","2.4","3.2","2.1","0.8","0.8","0.9","2.9","7.5","Beverly,P"
"676","2021-22",33,"MIN","NBA","PG","40","36","26.4","3.2","7.8",".410","1.4","4.2",".333","1.8","3.6",".500",".500","1.5","2.1",".707","1.1","3.3","4.4","4.9","1.2","1.0","1.3","3.1","9.2","Beverly,P"
"677","2015-16",19,"LAL","NBA","PG","80","48","28.2","4.9","12.0",".410","1.6","4.6",".351","3.3","7.3",".447",".478","1.8","2.4",".737","0.6","2.8","3.4","3.3","1.2","0.2","2.5","1.8","13.2","Russel,D"
"678","2016-17",20,"LAL","NBA","PG","63","60","28.7","5.6","13.8",".405","2.1","6.1",".352","3.4","7.7",".447",".483","2.3","3.0",".782","0.5","3.0","3.5","4.8","1.4","0.3","2.8","2.1","15.6","Russel,D"
"679","2017-18",21,"BRK","NBA","PG","48","35","25.7","5.8","14.0",".414","1.9","5.8",".324","3.9","8.2",".477",".481","2.0","2.7",".740","0.6","3.3","3.9","5.2","0.8","0.4","3.1","1.9","15.5","Russel,D"
"680","2018-19",22,"BRK","NBA","PG","81","81","30.2","8.1","18.7",".434","2.9","7.8",".369","5.2","10.9",".482",".512","2.0","2.5",".780","0.7","3.2","3.9","7.0","1.2","0.2","3.1","1.7","21.1","Russel,D"
"681","2019-20",23,"TOT","NBA","PG","45","45","32.3","8.0","18.8",".426","3.5","9.6",".367","4.5","9.2",".487",".519","3.6","4.4",".809","0.4","3.6","3.9","6.3","1.1","0.3","3.3","1.9","23.1","Russel,D"
"682","2019-20",23,"GSW","NBA","PG","33","33","32.1","8.3","19.2",".430","3.6","9.7",".374","4.6","9.5",".487",".524","3.4","4.4",".785","0.4","3.3","3.7","6.2","0.9","0.3","3.1","1.9","23.6","Russel,D"
"683","2019-20",23,"MIN","NBA","PG","12","12","32.7","7.3","17.6",".412","3.2","9.2",".345","4.1","8.4",".485",".502","4.0","4.6",".873","0.3","4.3","4.6","6.6","1.4","0.3","3.8","1.8","21.7","Russel,D"
"684","2020-21",24,"MIN","NBA","PG","42","26","28.5","6.7","15.5",".431","2.9","7.4",".387","3.8","8.1",".471",".523","2.7","3.5",".765","0.4","2.3","2.6","5.8","1.1","0.4","2.7","1.6","19.0","Russel,D"
"685","2021-22",25,"MIN","NBA","PG","45","45","32.2","6.5","15.9",".408","3.0","8.6",".351","3.5","7.3",".474",".502","2.9","3.6",".802","0.4","3.1","3.5","7.0","0.9","0.5","2.5","2.2","18.8","Russel,D"
"686","2016-17",20,"DEN","NBA","SG","22","1","7.5","1.5","3.3",".452","0.4","1.3",".321","1.1","2.0",".533",".514","0.4","0.5",".800","0.2","0.5","0.8","0.5","0.3","0.0","0.4","0.5","3.8","Beasley,M"
"687","2017-18",21,"DEN","NBA","SG","62","0","9.4","1.2","2.9",".410","0.5","1.3",".341","0.7","1.5",".469",".489","0.4","0.5",".667","0.2","0.9","1.1","0.5","0.2","0.1","0.4","0.6","3.2","Beasley,M"
"688","2018-19",22,"DEN","NBA","SG","81","18","23.2","4.3","9.1",".474","2.0","5.0",".402","2.3","4.1",".560",".584","0.7","0.8",".848","0.4","2.0","2.5","1.2","0.7","0.1","0.7","1.4","11.3","Beasley,M"
"689","2019-20",23,"TOT","NBA","SG","55","14","22.0","4.1","9.7",".425","1.9","5.0",".388","2.2","4.7",".465",".525","1.0","1.2",".818","0.3","2.4","2.7","1.4","0.7","0.1","1.0","1.4","11.2","Beasley,M"
"690","2019-20",23,"DEN","NBA","SG","41","0","18.2","2.9","7.3",".389","1.4","3.9",".360","1.4","3.4",".421",".485","0.8","0.9",".868","0.2","1.7","1.9","1.2","0.8","0.1","0.9","1.2","7.9","Beasley,M"
"691","2019-20",23,"MIN","NBA","SG","14","14","33.1","7.9","16.6",".472","3.5","8.2",".426","4.4","8.4",".517",".577","1.5","2.0",".750","0.6","4.4","5.1","1.9","0.6","0.1","1.5","1.9","20.7","Beasley,M"
"692","2020-21",24,"MIN","NBA","SG","37","36","32.8","7.1","16.2",".440","3.5","8.7",".399","3.7","7.5",".487",".547","1.8","2.2",".850","0.8","3.6","4.4","2.4","0.8","0.2","1.6","1.7","19.6","Beasley,M"
"693","2021-22",25,"MIN","NBA","SG","59","10","25.3","4.3","11.4",".375","2.9","8.2",".353","1.4","3.2",".431",".501","0.5","0.7",".762","0.4","2.6","3.0","1.5","0.5","0.2","0.6","1.2","11.9","Beasley,M"
"694","2018-19",19,"DEN","NBA","PF","17","0","4.1","0.5","1.1",".474","0.0","0.1",".000","0.5","1.1",".500",".474","0.4","0.6",".600","0.4","0.9","1.4","0.2","0.4","0.1","0.5","0.5","1.4","Vanderbilt,J"
"695","2019-20",20,"TOT","NBA","PF","11","0","4.2","0.5","0.7",".625","0.0","0.1",".000","0.5","0.6",".714",".625","0.2","0.2","1.000","0.3","0.5","0.8","0.2","0.3","0.1","0.6","0.5","1.1","Vanderbilt,J"
"696","2019-20",20,"DEN","NBA","PF","9","0","4.6","0.6","0.8",".714","0.0","0.0","","0.6","0.8",".714",".714","0.0","0.0","","0.3","0.6","0.9","0.2","0.3","0.1","0.8","0.7","1.1","Vanderbilt,J"
"697","2019-20",20,"MIN","NBA","PF","2","0","2.5","0.0","0.5",".000","0.0","0.5",".000","0.0","0.0","",".000","1.0","1.0","1.000","0.0","0.5","0.5","0.0","0.0","0.0","0.0","0.0","1.0","Vanderbilt,J"
"698","2020-21",21,"MIN","NBA","PF","64","30","17.8","2.2","3.7",".606","0.0","0.1",".200","2.2","3.6",".615",".608","0.9","1.6",".559","1.8","3.9","5.8","1.2","1.0","0.7","0.8","1.9","5.4","Vanderbilt,J"
"699","2021-22",22,"MIN","NBA","PF","54","47","26.0","3.0","5.0",".596","0.0","0.2",".182","3.0","4.8",".613",".599","1.1","1.7",".656","3.1","5.7","8.8","1.4","1.5","0.7","1.0","2.5","7.2","Vanderbilt,J"
"700","2015-16",20,"MIN","NBA","C","82","82","32.0","7.6","14.1",".542","0.4","1.1",".341","7.3","13.0",".559",".555","2.7","3.4",".811","2.8","7.7","10.5","2.0","0.7","1.7","2.2","3.0","18.3","Towns,K"
"701","2016-17",21,"MIN","NBA","C","82","82","37.0","9.8","18.0",".542","1.2","3.4",".367","8.5","14.7",".582",".576","4.3","5.2",".832","3.6","8.7","12.3","2.7","0.7","1.3","2.6","2.9","25.1","Towns,K"
"702","2017-18",22,"MIN","NBA","C","82","82","35.6","7.8","14.3",".545","1.5","3.5",".421","6.3","10.8",".585",".596","4.2","4.9",".858","2.9","9.4","12.3","2.4","0.8","1.4","1.9","3.5","21.3","Towns,K"
"703","2018-19",23,"MIN","NBA","C","77","77","33.1","8.8","17.1",".518","1.8","4.6",".400","7.0","12.5",".562",".572","4.9","5.8",".836","3.4","9.0","12.4","3.4","0.9","1.6","3.1","3.8","24.4","Towns,K"
"704","2019-20",24,"MIN","NBA","C","35","35","33.9","9.0","17.8",".508","3.3","7.9",".412","5.8","9.9",".586",".600","5.1","6.5",".796","2.7","8.1","10.8","4.4","0.9","1.2","3.1","3.3","26.5","Towns,K"
"705","2020-21",25,"MIN","NBA","C","50","50","33.8","8.5","17.5",".486","2.4","6.3",".387","6.1","11.2",".541",".555","5.3","6.2",".859","2.7","7.9","10.6","4.5","0.8","1.1","3.2","3.7","24.8","Towns,K"
"706","2021-22",26,"MIN","NBA","C","52","52","34.3","8.7","16.7",".522","2.1","5.2",".409","6.6","11.5",".574",".586","4.9","5.9",".819","2.8","6.9","9.7","4.0","1.0","1.1","3.3","3.6","24.4","Towns,K"
"707","2018-19",23,"CHO","NBA","PG","46","3","14.7","1.6","4.7",".343","0.7","2.6",".281","0.9","2.1",".421",".421","0.8","1.0",".761","0.2","1.2","1.4","2.6","0.5","0.0","0.7","1.0","4.7","Graham,D"
"708","2019-20",24,"CHO","NBA","PG","63","53","35.1","5.8","15.3",".382","3.5","9.3",".373","2.4","6.0",".397",".495","3.0","3.7",".820","0.7","2.7","3.4","7.5","1.0","0.2","2.9","1.8","18.2","Graham,D"
"709","2020-21",25,"CHO","NBA","PG","55","44","30.2","4.6","12.2",".377","3.3","8.7",".375","1.3","3.5",".380",".510","2.4","2.9",".842","0.4","2.3","2.7","5.4","0.9","0.1","1.5","1.4","14.8","Graham,D"
"710","2021-22",26,"NOP","NBA","PG","54","54","30.8","4.3","12.0",".358","2.8","8.2",".341","1.5","3.8",".394",".474","1.6","1.9",".846","0.5","2.0","2.5","4.5","0.9","0.1","1.6","1.4","13","Graham,D"
"711","2016-17",19,"LAL","NBA","SF","79","40","28.8","3.5","8.7",".402","0.7","2.4",".294","2.8","6.3",".443",".442","1.7","2.7",".621","0.8","3.2","4.0","2.1","0.6","0.5","1.5","2.0","9.4","Brandon,I"
"712","2017-18",20,"LAL","NBA","SF","59","59","33.5","6.1","12.9",".470","0.7","1.8",".390","5.4","11.1",".483",".497","3.3","4.8",".681","1.0","4.4","5.3","3.9","0.8","0.7","2.5","2.8","16.1","Brandon,I"
"713","2018-19",21,"LAL","NBA","SF","52","52","33.8","7.0","14.0",".497","0.6","1.8",".330","6.4","12.2",".521",".518","3.8","5.6",".675","0.8","4.3","5.1","3.0","0.5","0.6","2.5","2.9","18.3","Brandon,I"
"714","2019-20",22,"NOP","NBA","PF","62","62","33.9","8.2","17.7",".463","2.4","6.2",".391","5.8","11.5",".501",".531","5.0","5.9",".851","0.8","5.3","6.1","4.2","1.0","0.6","3.0","2.9","23.8","Brandon,I"
"715","2020-21",23,"NOP","NBA","SF","61","61","34.3","8.4","18.0",".466","2.3","6.1",".381","6.1","11.9",".510",".531","4.6","5.2",".878","0.6","4.3","4.9","4.9","0.7","0.6","2.5","2.0","23.8","Brandon,I"
"716","2021-22",24,"NOP","NBA","SF","44","44","34.3","8.2","18.1",".452","1.5","4.4",".340","6.7","13.7",".488",".494","4.4","5.4",".819","0.7","5.0","5.7","5.3","0.6","0.5","2.7","2.2","22.3","Brandon,I"
"717","2013-14",22,"POR","NBA","SG","38","0","12.5","1.9","4.7",".416","0.8","2.1",".375","1.2","2.6",".449",".500","0.6","0.9",".676","0.2","1.1","1.3","0.7","0.4","0.1","0.9","1.4","5.3","McCollum,C"
"718","2014-15",23,"POR","NBA","SG","62","3","15.7","2.6","5.9",".436","0.9","2.2",".396","1.7","3.6",".460",".511","0.8","1.2",".699","0.2","1.2","1.5","1.0","0.7","0.1","0.8","1.3","6.8","McCollum,C"
"719","2015-16",24,"POR","NBA","SG","80","80","34.8","8.0","17.9",".448","2.5","5.9",".417","5.6","12.0",".463",".517","2.3","2.8",".827","0.6","2.7","3.2","4.3","1.2","0.3","2.5","2.3","20.8","McCollum,C"
"720","2016-17",25,"POR","NBA","SG","80","80","35.0","8.7","18.0",".480","2.3","5.5",".421","6.3","12.5",".506",".544","3.4","3.7",".912","0.8","2.9","3.6","3.6","0.9","0.5","2.2","2.5","23.0","McCollum,C"
"721","2017-18",26,"POR","NBA","SG","81","81","36.1","8.2","18.6",".443","2.3","5.9",".397","5.9","12.7",".465",".506","2.6","3.1",".836","0.7","3.3","4.0","3.4","1.0","0.4","1.9","2.1","21.4","McCollum,C"
"722","2018-19",27,"POR","NBA","SG","70","70","33.9","8.2","17.8",".459","2.4","6.4",".375","5.8","11.4",".506",".527","2.3","2.7",".828","0.9","3.1","4.0","3.0","0.8","0.4","1.5","2.5","21.0","McCollum,C"
"723","2019-20",28,"POR","NBA","SG","70","70","36.5","8.7","19.4",".451","2.8","7.3",".379","6.0","12.1",".494",".522","2.0","2.6",".757","0.7","3.6","4.2","4.4","0.8","0.6","1.8","2.6","22.2","McCollum,C"
"724","2020-21",29,"POR","NBA","SG","47","47","34.0","8.6","18.8",".458","3.6","8.9",".402","5.0","9.9",".509",".554","2.3","2.8",".812","0.6","3.3","3.9","4.7","0.9","0.4","1.4","1.9","23.1","McCollum,C"
"725","2021-22",30,"TOT","NBA","SG","40","40","35.3","8.3","18.7",".444","3.0","8.0",".379","5.3","10.7",".492",".525","1.5","2.0",".725","1.0","3.6","4.5","4.6","1.0","0.5","2.0","2.1","21.1","McCollum,C"
"726","2021-22",30,"POR","NBA","SG","36","36","35.2","8.1","18.5",".436","3.1","8.0",".384","5.0","10.4",".476",".520","1.3","1.9",".706","0.9","3.3","4.3","4.5","1.0","0.6","1.9","2.1","20.5","McCollum,C"
"727","2021-22",30,"NOP","NBA","SG","4","4","35.8","10.5","20.8",".506","2.5","7.5",".333","8.0","13.3",".604",".566","2.5","3.0",".833","1.3","5.8","7.0","5.5","1.3","0.0","2.0","1.5","26","McCollum,C"
"728","2021-22",23,"NOP","NBA","PF","55","46","29.9","3.6","7.2",".501","0.7","1.9",".362","2.9","5.3",".551",".549","1.7","1.9",".850","1.3","2.6","3.9","2.1","1.5","0.9","1.2","3.1","9.6","Jones,H"
"729","2012-13",20,"TOR","NBA","C","62","57","23.9","3.3","5.9",".557","0.0","0.0","","3.3","5.9",".557",".557","2.4","3.0",".789","2.0","4.0","6.0","0.7","0.3","1.3","1.5","3.0","8.9","Valanciunas,J"
"730","2013-14",21,"TOR","NBA","C","81","81","28.2","4.4","8.3",".531","0.0","0.0",".000","4.4","8.3",".532",".531","2.4","3.2",".762","2.8","6.0","8.8","0.7","0.3","0.9","1.7","3.1","11.3","Valanciunas,J"
"731","2014-15",22,"TOR","NBA","C","80","80","26.2","4.7","8.2",".572","0.0","0.0",".000","4.7","8.1",".573",".572","2.7","3.5",".786","2.7","6.0","8.7","0.5","0.4","1.2","1.4","2.8","12.0","Valanciunas,J"
"732","2015-16",23,"TOR","NBA","C","60","59","26.0","5.1","8.9",".565","0.0","0.0","","5.1","8.9",".565",".565","2.7","3.6",".761","3.1","6.1","9.1","0.7","0.4","1.3","1.4","2.6","12.8","Valanciunas,J"
"733","2016-17",24,"TOR","NBA","C","80","80","25.8","4.9","8.8",".557","0.0","0.0",".500","4.9","8.8",".557",".558","2.2","2.7",".811","2.8","6.7","9.5","0.7","0.5","0.8","1.3","2.7","12.0","Valanciunas,J"
"734","2017-18",25,"TOR","NBA","C","77","77","22.4","5.1","8.9",".568","0.4","1.0",".405","4.7","8.0",".587",".590","2.2","2.7",".806","2.4","6.2","8.6","1.1","0.4","0.9","1.5","2.5","12.7","Valanciunas,J"
"735","2018-19",26,"TOT","NBA","C","49","27","22.3","6.1","11.0",".559","0.3","1.0",".292","5.9","10.0",".586",".572","3.0","3.8",".795","2.2","6.4","8.6","1.4","0.4","1.1","1.8","3.0","15.6","Valanciunas,J"
"736","2018-19",26,"TOR","NBA","C","30","10","18.8","5.0","8.6",".575","0.3","1.0",".300","4.7","7.6",".611",".593","2.6","3.1",".819","1.8","5.4","7.2","1.0","0.4","0.8","1.3","2.7","12.8","Valanciunas,J"
"737","2018-19",26,"MEM","NBA","C","19","17","27.7","8.0","14.7",".545","0.3","0.9",".278","7.7","13.7",".563",".554","3.7","4.8",".769","2.7","7.9","10.7","2.2","0.3","1.6","2.7","3.4","19.9","Valanciunas,J"
"738","2019-20",27,"MEM","NBA","C","70","70","26.4","6.2","10.6",".585","0.5","1.3",".352","5.7","9.3",".617",".606","2.1","2.9",".740","3.0","8.2","11.3","1.9","0.4","1.1","1.8","2.6","14.9","Valanciunas,J"
"739","2020-21",28,"MEM","NBA","C","62","61","28.3","7.1","12.0",".592","0.3","0.9",".368","6.8","11.1",".611",".606","2.5","3.3",".773","4.1","8.4","12.5","1.8","0.6","0.9","1.6","2.9","17.1","Valanciunas,J"
"740","2021-22",29,"NOP","NBA","C","52","52","31.2","6.9","12.8",".537","0.9","2.3",".392","6.0","10.5",".569",".572","3.3","4.1",".825","3.2","8.2","11.4","2.6","0.5","0.9","2.5","3.3","18","Valanciunas,J"
"741","2019-20",19,"NYK","NBA","SG","56","55","30.4","5.2","13.0",".402","1.1","3.5",".320","4.1","9.5",".432",".445","2.8","4.5",".614","0.9","4.1","5.0","2.6","1.0","0.3","2.2","2.2","14.3","Barrett,R"
"742","2020-21",20,"NYK","NBA","SG","72","72","34.9","6.5","14.7",".441","1.7","4.3",".401","4.8","10.4",".457",".499","2.9","3.8",".746","0.9","4.8","5.8","3.0","0.7","0.3","1.9","2.6","17.6","Barrett,R"
"743","2021-22",21,"NYK","NBA","SF","48","48","33.1","6.4","15.5",".412","2.0","5.6",".354","4.4","9.8",".445",".476","3.2","4.6",".695","0.9","4.8","5.7","2.6","0.5","0.3","2.0","2.0","18","Barrett,R"
"744","2011-12",20,"UTA","NBA","SG","59","0","15.9","2.6","6.1",".429","0.3","0.8",".333","2.3","5.3",".442",".450","1.8","2.4",".727","1.0","1.3","2.2","0.9","0.5","0.1","0.9","1.4","7.2","Burks,A"
"745","2012-13",21,"UTA","NBA","SG","64","0","17.8","2.5","6.1",".420","0.5","1.4",".359","2.0","4.6",".439",".463","1.4","2.0",".713","0.6","1.7","2.3","1.4","0.5","0.2","1.2","1.8","7.0","Burks,A"
"746","2013-14",22,"UTA","NBA","SG","78","12","28.1","4.9","10.7",".457","0.6","1.8",".350","4.2","8.8",".480",".487","3.6","4.8",".748","0.8","2.5","3.3","2.7","0.9","0.2","1.9","2.4","14.0","Burks,A"
"747","2014-15",23,"UTA","NBA","SG","27","27","33.3","4.5","11.1",".403","1.0","2.5",".382","3.5","8.6",".409",".447","3.9","4.8",".822","0.7","3.5","4.2","3.0","0.6","0.2","1.9","2.4","13.9","Burks,A"
"748","2015-16",24,"UTA","NBA","SG","31","3","25.7","4.4","10.8",".410","1.0","2.5",".405","3.4","8.2",".412",".458","3.4","4.5",".752","0.5","3.0","3.5","2.0","0.6","0.1","1.6","2.3","13.3","Burks,A"
"749","2016-17",25,"UTA","NBA","SG","42","0","15.5","2.4","5.9",".399","0.6","1.8",".329","1.8","4.1",".430",".450","1.4","1.9",".769","0.4","2.5","2.9","0.7","0.4","0.1","0.8","1.2","6.7","Burks,A"
"750","2017-18",26,"UTA","NBA","SG","64","1","16.5","2.7","6.5",".411","0.7","2.2",".331","1.9","4.3",".452",".467","1.7","1.9",".863","0.3","2.7","3.0","1.0","0.6","0.1","0.9","1.2","7.7","Burks,A"
